Loyalty Number,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Avg_Points_Per_Flight,CLV
396984,1,28,36634.0,4,2,2,422,Other,1308.357142857143,36634.0
396996,1,47,86198.0,4,5,5,455,Frequent Flyer,1834.0,86198.0
396997,1,48,66529.0,4,5,4,454,Frequent Flyer,1386.0208333333333,66529.0
396998,1,26,22225.0,4,2,2,422,Other,854.8076923076923,22225.0
397053,1,38,56218.0,4,4,4,444,Other,1479.421052631579,56218.0
397065,1,20,32660.0,4,2,2,422,Other,1633.0,32660.0
397099,1,5,9955.0,4,1,1,411,Other,1991.0,9955.0
397104,1,22,32598.0,4,2,2,422,Other,1481.7272727272727,32598.0
397141,1,38,53349.0,4,4,3,443,Other,1403.921052631579,53349.0
397242,1,18,30183.0,4,2,2,422,Other,1676.8333333333333,30183.0
397248,1,39,61786.0,4,4,4,444,Other,1584.2564102564102,61786.0
397377,1,26,37616.0,4,2,2,422,Other,1446.7692307692307,37616.0
397480,1,56,82865.0,4,5,5,455,Frequent Flyer,1479.732142857143,82865.0
397518,1,16,27719.0,4,2,2,422,Other,1732.4375,27719.0
397533,1,36,51827.0,4,3,3,433,Other,1439.638888888889,51827.0
397706,1,33,40540.0,4,3,2,432,Other,1228.4848484848485,40540.0
397787,1,15,29115.0,4,2,2,422,Other,1941.0,29115.0
397817,1,45,67532.0,4,5,5,455,Frequent Flyer,1500.7111111111112,67532.0
397820,1,41,63351.0,4,4,4,444,Other,1545.1463414634147,63351.00000000001
397934,1,15,22960.0,4,2,2,422,Other,1530.6666666666667,22960.0
397947,1,46,66714.0,4,5,4,454,Frequent Flyer,1450.304347826087,66714.0
398086,1,48,57222.0,4,5,4,454,Frequent Flyer,1192.125,57222.0
398305,1,65,194835.0,4,5,5,455,Frequent Flyer,2997.4615384615386,194835.0
398351,1,57,81513.0,4,5,5,455,Frequent Flyer,1430.0526315789473,81513.0
398506,1,44,62736.0,4,5,4,454,Frequent Flyer,1425.8181818181818,62736.0
398535,1,33,49747.5,4,3,3,433,Other,1507.5,49747.5
398586,1,34,64176.0,4,3,4,434,Other,1887.5294117647059,64176.0
398603,1,51,71276.0,4,5,5,455,Frequent Flyer,1397.5686274509803,71276.0
398611,1,49,66436.0,4,5,4,454,Frequent Flyer,1355.8367346938776,66436.0
398655,1,26,52788.0,4,2,3,423,Other,2030.3076923076924,52788.0
398819,1,38,59010.0,4,4,4,444,Other,1552.8947368421052,59010.0
398839,1,47,72578.0,4,5,5,455,Frequent Flyer,1544.212765957447,72578.0
398846,1,23,45220.0,4,2,3,423,Other,1966.0869565217392,45220.0
398924,1,44,55456.0,4,5,4,454,Frequent Flyer,1260.3636363636363,55455.99999999999
398965,1,42,64100.0,4,4,4,444,Other,1526.1904761904761,64100.0
399065,1,43,68822.0,4,4,5,445,High Spender,1600.5116279069769,68822.0
399101,1,13,24697.0,4,1,2,412,Other,1899.7692307692307,24697.0
399214,1,48,58546.0,4,5,4,454,Frequent Flyer,1219.7083333333333,58546.0
399251,1,53,86970.0,4,5,5,455,Frequent Flyer,1640.9433962264152,86970.0
399372,1,32,51859.0,4,3,3,433,Other,1620.59375,51859.0
399379,1,31,47374.0,4,3,3,433,Other,1528.1935483870968,47374.0
399397,1,41,63019.0,4,4,4,444,Other,1537.0487804878048,63019.0
399417,1,50,83226.0,4,5,5,455,Frequent Flyer,1664.52,83226.0
399418,1,39,63948.0,4,4,4,444,Other,1639.6923076923076,63948.0
399514,1,13,20289.0,4,1,2,412,Other,1560.6923076923076,20289.0
399555,1,28,61770.0,4,2,4,424,Other,2206.0714285714284,61770.0
399575,1,47,74698.0,4,5,5,455,Frequent Flyer,1589.3191489361702,74698.0
399666,1,22,24782.0,4,2,2,422,Other,1126.4545454545455,24782.0
399670,1,35,62225.0,4,3,4,434,Other,1777.857142857143,62225.0
399678,1,32,42460.0,4,3,2,432,Other,1326.875,42460.0
399704,1,31,51265.0,4,3,3,433,Other,1653.7096774193549,51265.0
399943,1,50,76053.0,4,5,5,455,Frequent Flyer,1521.06,76053.0
399973,1,32,49067.0,4,3,3,433,Other,1533.34375,49067.0
399982,1,35,40897.0,4,3,2,432,Other,1168.4857142857143,40897.0
400030,1,27,33138.0,4,2,2,422,Other,1227.3333333333333,33138.0
400079,1,34,43278.0,4,3,2,432,Other,1272.8823529411766,43278.0
400181,1,44,58270.0,4,5,4,454,Frequent Flyer,1324.3181818181818,58270.0
400224,1,39,55902.0,4,4,4,444,Other,1433.3846153846155,55902.0
400265,1,31,50236.0,4,3,3,433,Other,1620.516129032258,50236.0
400272,1,26,35492.0,4,2,2,422,Other,1365.076923076923,35492.0
400313,1,48,68837.0,4,5,5,455,Frequent Flyer,1434.1041666666667,68837.0
400392,1,42,69000.0,4,4,5,445,High Spender,1642.857142857143,69000.0
400404,1,25,34071.0,4,2,2,422,Other,1362.84,34071.0
400470,1,42,56419.0,4,4,4,444,Other,1343.3095238095239,56419.0
400478,1,9,14764.0,4,1,1,411,Other,1640.4444444444443,14764.0
400486,1,45,71759.0,4,5,5,455,Frequent Flyer,1594.6444444444444,71759.0
400600,1,60,108717.0,4,5,5,455,Frequent Flyer,1811.95,108717.0
400702,1,33,50989.0,4,3,3,433,Other,1545.121212121212,50989.0
400802,1,39,54805.0,4,4,3,443,Other,1405.2564102564102,54805.0
400958,1,37,57528.0,4,3,4,434,Other,1554.8108108108108,57528.0
400979,1,42,62390.0,4,4,4,444,Other,1485.4761904761904,62389.99999999999
400985,1,40,77846.0,4,4,5,445,High Spender,1946.15,77846.0
401007,1,30,39111.0,4,2,2,422,Other,1303.7,39111.0
401036,1,39,45214.0,4,4,3,443,Other,1159.3333333333333,45214.0
401055,1,25,40593.0,4,2,2,422,Other,1623.72,40593.0
401060,1,21,23236.0,4,2,2,422,Other,1106.4761904761904,23235.999999999996
401062,1,13,17565.0,4,1,1,411,Other,1351.1538461538462,17565.0
401101,1,39,57499.0,4,4,4,444,Other,1474.3333333333333,57499.0
401336,1,38,49895.0,4,4,3,443,Other,1313.0263157894738,49895.0
401350,1,6,8774.0,4,1,1,411,Other,1462.3333333333333,8774.0
401422,1,40,81585.0,4,4,5,445,High Spender,2039.625,81585.0
401424,1,18,20873.0,4,2,2,422,Other,1159.611111111111,20873.0
401454,1,57,81907.0,4,5,5,455,Frequent Flyer,1436.9649122807018,81907.0
401645,1,48,67071.0,4,5,4,454,Frequent Flyer,1397.3125,67071.0
401710,1,24,30589.0,4,2,2,422,Other,1274.5416666666667,30589.0
401722,1,39,45564.0,4,4,3,443,Other,1168.3076923076924,45564.0
401760,1,35,61421.0,4,3,4,434,Other,1754.8857142857144,61421.0
401766,1,38,48699.0,4,4,3,443,Other,1281.5526315789473,48699.0
401769,1,46,66719.0,4,5,4,454,Frequent Flyer,1450.4130434782608,66719.0
401824,1,38,59109.0,4,4,4,444,Other,1555.5,59109.0
401834,1,39,61507.0,4,4,4,444,Other,1577.1025641025642,61507.00000000001
401857,1,38,55423.0,4,4,4,444,Other,1458.5,55423.0
401858,1,12,19175.0,4,1,1,411,Other,1597.9166666666667,19175.0
401859,1,40,57756.0,4,4,4,444,Other,1443.9,57756.0
401956,1,29,41219.0,4,2,2,422,Other,1421.344827586207,41219.0
402034,1,34,60165.0,4,3,4,434,Other,1769.5588235294117,60165.0
402052,1,33,41398.0,4,3,2,432,Other,1254.4848484848485,41398.0
402082,1,37,37203.0,4,3,2,432,Other,1005.4864864864865,37203.0
402177,1,5,9135.0,4,1,1,411,Other,1827.0,9135.0
402251,1,24,36981.0,4,2,2,422,Other,1540.875,36981.0
402332,1,31,44094.0,4,3,3,433,Other,1422.3870967741937,44094.0
402390,1,2,3969.0,4,1,1,411,Other,1984.5,3969.0
402638,1,23,30958.0,4,2,2,422,Other,1346.0,30958.0
402697,1,44,88123.0,4,5,5,455,Frequent Flyer,2002.7954545454545,88123.0
402706,1,40,59131.0,4,4,4,444,Other,1478.275,59131.0
402918,1,31,36142.0,4,3,2,432,Other,1165.8709677419354,36142.0
402964,1,36,70594.0,4,3,5,435,High Spender,1960.9444444444443,70594.0
402966,1,11,24613.0,4,1,2,412,Other,2237.5454545454545,24613.0
403052,1,13,18894.0,4,1,1,411,Other,1453.3846153846155,18894.0
403118,1,33,55031.0,4,3,3,433,Other,1667.6060606060605,55031.0
403185,1,35,61156.0,4,3,4,434,Other,1747.3142857142857,61156.0
403282,1,28,38595.0,4,2,2,422,Other,1378.392857142857,38595.0
403361,1,19,21288.0,4,2,2,422,Other,1120.421052631579,21288.0
403463,1,2,3008.0,4,1,1,411,Other,1504.0,3008.0
403473,1,21,33516.0,4,2,2,422,Other,1596.0,33516.0
403500,1,47,69495.0,4,5,5,455,Frequent Flyer,1478.6170212765958,69495.0
403507,1,41,57217.0,4,4,4,444,Other,1395.5365853658536,57217.0
403675,1,27,41265.0,4,2,2,422,Other,1528.3333333333333,41265.0
403764,1,7,13932.0,4,1,1,411,Other,1990.2857142857142,13932.0
403856,1,49,129424.5,4,5,5,455,Frequent Flyer,2641.316326530612,129424.49999999999
403893,1,34,58318.0,4,3,4,434,Other,1715.235294117647,58318.0
404011,1,28,47565.0,4,2,3,423,Other,1698.75,47565.0
404012,1,9,9429.0,4,1,1,411,Other,1047.6666666666667,9429.0
404106,1,46,75893.0,4,5,5,455,Frequent Flyer,1649.8478260869565,75893.0
404233,1,35,43845.0,4,3,2,432,Other,1252.7142857142858,43845.0
404314,1,40,49455.0,4,4,3,443,Other,1236.375,49455.0
404339,1,23,28749.0,4,2,2,422,Other,1249.9565217391305,28749.0
404417,1,37,54257.0,4,3,3,433,Other,1466.4054054054054,54257.0
404426,1,25,41905.0,4,2,2,422,Other,1676.2,41905.0
404431,1,36,46074.0,4,3,3,433,Other,1279.8333333333333,46074.0
404434,1,45,65916.0,4,5,4,454,Frequent Flyer,1464.8,65916.0
404475,1,40,56647.0,4,4,4,444,Other,1416.175,56647.0
404720,1,41,54932.0,4,4,3,443,Other,1339.8048780487804,54932.0
404742,1,47,70020.0,4,5,5,455,Frequent Flyer,1489.787234042553,70020.0
404801,1,12,13380.0,4,1,1,411,Other,1115.0,13380.0
404805,1,16,15921.0,4,2,1,421,Other,995.0625,15921.0
404846,1,29,51437.0,4,2,3,423,Other,1773.6896551724137,51437.0
404920,1,20,24939.0,4,2,2,422,Other,1246.95,24939.0
405201,1,38,43191.0,4,4,2,442,Other,1136.6052631578948,43191.0
405318,1,36,57517.0,4,3,4,434,Other,1597.6944444444443,57517.0
405339,1,32,42137.0,4,3,2,432,Other,1316.78125,42137.0
405351,1,36,55703.0,4,3,4,434,Other,1547.3055555555557,55703.0
405418,1,32,46601.0,4,3,3,433,Other,1456.28125,46601.0
405442,1,43,57170.0,4,4,4,444,Other,1329.5348837209303,57170.00000000001
405500,1,48,66797.0,4,5,4,454,Frequent Flyer,1391.6041666666667,66797.0
405597,1,28,39153.0,4,2,2,422,Other,1398.3214285714287,39153.0
405602,1,42,108678.0,4,4,5,445,High Spender,2587.5714285714284,108678.0
405698,1,19,26773.0,4,2,2,422,Other,1409.1052631578948,26773.0
405699,1,39,60071.0,4,4,4,444,Other,1540.2820512820513,60071.0
405735,1,31,47095.0,4,3,3,433,Other,1519.1935483870968,47095.0
405739,1,23,39317.0,4,2,2,422,Other,1709.4347826086957,39317.0
405768,1,20,30702.0,4,2,2,422,Other,1535.1,30702.0
405804,1,44,63873.0,4,5,4,454,Frequent Flyer,1451.659090909091,63873.0
405928,1,43,66122.0,4,4,4,444,Other,1537.7209302325582,66122.0
406047,1,42,61702.0,4,4,4,444,Other,1469.095238095238,61702.0
406099,1,8,13410.0,4,1,1,411,Other,1676.25,13410.0
406176,1,30,44822.0,4,2,3,423,Other,1494.0666666666666,44822.0
406252,1,42,95208.0,4,4,5,445,High Spender,2266.8571428571427,95207.99999999999
406254,1,41,60045.0,4,4,4,444,Other,1464.5121951219512,60045.0
406287,1,12,21350.0,4,1,2,412,Other,1779.1666666666667,21350.0
406294,1,39,57992.0,4,4,4,444,Other,1486.974358974359,57992.0
406367,1,10,13861.0,4,1,1,411,Other,1386.1,13861.0
406369,1,27,38815.5,4,2,2,422,Other,1437.611111111111,38815.5
406373,1,44,58069.0,4,5,4,454,Frequent Flyer,1319.75,58069.0
406411,1,50,65171.0,4,5,4,454,Frequent Flyer,1303.42,65171.0
406564,1,31,44954.0,4,3,3,433,Other,1450.1290322580646,44954.0
406574,1,44,80668.0,4,5,5,455,Frequent Flyer,1833.3636363636363,80668.0
406810,1,47,65598.0,4,5,4,454,Frequent Flyer,1395.7021276595744,65598.0
407008,1,2,4097.0,4,1,1,411,Other,2048.5,4097.0
407032,1,39,52982.0,4,4,3,443,Other,1358.5128205128206,52982.0
407119,1,37,63895.0,4,3,4,434,Other,1726.8918918918919,63895.0
407173,1,33,39418.0,4,3,2,432,Other,1194.4848484848485,39418.0
407238,1,34,44725.0,4,3,3,433,Other,1315.4411764705883,44725.0
407305,1,47,62059.0,4,5,4,454,Frequent Flyer,1320.404255319149,62059.0
407340,1,38,53935.0,4,4,3,443,Other,1419.342105263158,53935.0
407377,1,45,67707.0,4,5,5,455,Frequent Flyer,1504.6,67707.0
407411,1,37,55822.0,4,3,4,434,Other,1508.7027027027027,55822.0
407433,1,41,58458.0,4,4,4,444,Other,1425.8048780487804,58458.0
407468,1,22,33191.0,4,2,2,422,Other,1508.6818181818182,33191.0
407478,1,8,12095.0,4,1,1,411,Other,1511.875,12095.0
407768,1,29,35251.0,4,2,2,422,Other,1215.551724137931,35251.0
407798,1,33,51512.0,4,3,3,433,Other,1560.969696969697,51512.0
407933,1,35,52083.0,4,3,3,433,Other,1488.0857142857142,52082.99999999999
407945,1,49,89236.0,4,5,5,455,Frequent Flyer,1821.142857142857,89236.0
407999,1,44,77889.0,4,5,5,455,Frequent Flyer,1770.2045454545455,77889.0
408047,1,52,73626.0,4,5,5,455,Frequent Flyer,1415.8846153846155,73626.0
408091,1,18,28111.0,4,2,2,422,Other,1561.7222222222222,28111.0
408134,1,14,25186.0,4,2,2,422,Other,1799.0,25186.0
408259,1,38,62539.0,4,4,4,444,Other,1645.7631578947369,62539.0
408309,1,27,35344.0,4,2,2,422,Other,1309.037037037037,35344.0
408347,1,13,26625.0,4,1,2,412,Other,2048.076923076923,26624.999999999996
408378,1,8,11536.0,4,1,1,411,Other,1442.0,11536.0
408468,1,12,19978.0,4,1,1,411,Other,1664.8333333333333,19978.0
408493,1,22,38527.0,4,2,2,422,Other,1751.2272727272727,38527.0
408500,1,33,59334.0,4,3,4,434,Other,1798.0,59334.0
408561,1,48,78877.0,4,5,5,455,Frequent Flyer,1643.2708333333333,78877.0
408651,1,42,52432.0,4,4,3,443,Other,1248.3809523809523,52432.0
408838,1,27,46193.0,4,2,3,423,Other,1710.851851851852,46193.0
408863,1,37,65482.0,4,3,4,434,Other,1769.7837837837837,65482.0
408886,1,45,64912.0,4,5,4,454,Frequent Flyer,1442.4888888888888,64912.0
408915,1,3,3039.0,4,1,1,411,Other,1013.0,3039.0
408931,1,47,57009.0,4,5,4,454,Frequent Flyer,1212.9574468085107,57009.0
408990,1,42,57362.0,4,4,4,444,Other,1365.7619047619048,57362.0
409051,1,39,61992.0,4,4,4,444,Other,1589.5384615384614,61991.99999999999
409102,1,34,53263.0,4,3,3,433,Other,1566.5588235294117,53263.0
409156,1,36,54319.0,4,3,3,433,Other,1508.861111111111,54319.0
409174,1,11,25624.0,4,1,2,412,Other,2329.4545454545455,25624.0
409454,1,43,71732.0,4,4,5,445,High Spender,1668.1860465116279,71732.0
409512,1,28,53771.0,4,2,3,423,Other,1920.392857142857,53771.0
409603,1,31,37685.0,4,3,2,432,Other,1215.6451612903227,37685.0
409684,1,36,49679.0,4,3,3,433,Other,1379.9722222222222,49679.0
409741,1,47,66307.0,4,5,4,454,Frequent Flyer,1410.787234042553,66307.0
409768,1,5,9886.0,4,1,1,411,Other,1977.2,9886.0
409798,1,34,48966.0,4,3,3,433,Other,1440.1764705882354,48966.0
409908,1,44,62777.0,4,5,4,454,Frequent Flyer,1426.75,62777.0
409914,1,34,56557.0,4,3,4,434,Other,1663.4411764705883,56557.0
409951,1,56,89920.0,4,5,5,455,Frequent Flyer,1605.7142857142858,89920.0
409984,1,38,104910.0,4,4,5,445,High Spender,2760.7894736842104,104910.0
409989,1,9,13753.0,4,1,1,411,Other,1528.111111111111,13753.0
410202,1,37,52825.0,4,3,3,433,Other,1427.7027027027027,52825.0
410209,1,41,58468.0,4,4,4,444,Other,1426.0487804878048,58468.0
410218,1,45,74510.0,4,5,5,455,Frequent Flyer,1655.7777777777778,74510.0
410341,1,50,78748.0,4,5,5,455,Frequent Flyer,1574.96,78748.0
410343,1,14,12578.0,4,2,1,421,Other,898.4285714285714,12578.0
410347,1,43,53124.0,4,4,3,443,Other,1235.4418604651162,53123.99999999999
410384,1,39,56767.0,4,4,4,444,Other,1455.5641025641025,56767.0
410460,1,17,30145.0,4,2,2,422,Other,1773.235294117647,30145.0
410544,1,40,61098.0,4,4,4,444,Other,1527.45,61098.0
410552,1,32,42159.0,4,3,2,432,Other,1317.46875,42159.0
410558,1,38,54944.0,4,4,3,443,Other,1445.8947368421052,54944.0
410702,1,41,59154.0,4,4,4,444,Other,1442.780487804878,59154.0
410790,1,42,66410.0,4,4,4,444,Other,1581.1904761904761,66410.0
410921,1,42,59799.0,4,4,4,444,Other,1423.7857142857142,59799.0
410938,1,43,68424.0,4,4,5,445,High Spender,1591.2558139534883,68424.0
410958,1,7,4484.0,4,1,1,411,Other,640.5714285714286,4484.0
410963,1,38,55266.0,4,4,4,444,Other,1454.3684210526317,55266.0
410982,1,42,62797.0,4,4,4,444,Other,1495.1666666666667,62797.0
411030,1,5,8780.0,4,1,1,411,Other,1756.0,8780.0
411094,1,39,56084.0,4,4,4,444,Other,1438.051282051282,56084.0
411116,1,27,42384.0,4,2,2,422,Other,1569.7777777777778,42384.0
411204,1,47,60010.0,4,5,4,454,Frequent Flyer,1276.8085106382978,60009.99999999999
411272,1,4,4368.0,4,1,1,411,Other,1092.0,4368.0
411296,1,63,140199.0,4,5,5,455,Frequent Flyer,2225.3809523809523,140199.0
411298,1,45,68761.0,4,5,5,455,Frequent Flyer,1528.0222222222221,68761.0
411365,1,2,4162.0,4,1,1,411,Other,2081.0,4162.0
411420,1,49,64020.0,4,5,4,454,Frequent Flyer,1306.530612244898,64020.00000000001
411523,1,79,102332.0,4,5,5,455,Frequent Flyer,1295.3417721518988,102332.0
411533,1,50,71796.0,4,5,5,455,Frequent Flyer,1435.92,71796.0
411583,1,42,66666.0,4,4,4,444,Other,1587.2857142857142,66666.0
411586,1,45,73034.0,4,5,5,455,Frequent Flyer,1622.9777777777779,73034.0
411686,1,34,50518.0,4,3,3,433,Other,1485.8235294117646,50518.0
411690,1,41,55710.0,4,4,4,444,Other,1358.780487804878,55710.0
411715,1,12,21664.0,4,1,2,412,Other,1805.3333333333333,21664.0
411734,1,18,26433.0,4,2,2,422,Other,1468.5,26433.0
411744,1,33,52773.0,4,3,3,433,Other,1599.1818181818182,52773.0
411876,1,46,58342.0,4,5,4,454,Frequent Flyer,1268.304347826087,58342.0
411897,1,30,39851.0,4,2,2,422,Other,1328.3666666666666,39851.0
412024,1,40,58604.0,4,4,4,444,Other,1465.1,58604.0
412133,1,42,54704.0,4,4,3,443,Other,1302.4761904761904,54703.99999999999
412186,1,59,84821.0,4,5,5,455,Frequent Flyer,1437.6440677966102,84821.0
412203,1,35,52715.0,4,3,3,433,Other,1506.142857142857,52715.0
412284,1,24,38994.0,4,2,2,422,Other,1624.75,38994.0
412394,1,52,80944.0,4,5,5,455,Frequent Flyer,1556.6153846153845,80944.0
412402,1,42,71218.0,4,4,5,445,High Spender,1695.6666666666667,71218.0
412429,1,22,30421.0,4,2,2,422,Other,1382.7727272727273,30421.0
412480,1,5,9846.0,4,1,1,411,Other,1969.2,9846.0
412487,1,39,58356.0,4,4,4,444,Other,1496.3076923076924,58356.0
412743,1,8,16924.0,4,1,1,411,Other,2115.5,16924.0
412793,1,34,49534.0,4,3,3,433,Other,1456.8823529411766,49534.0
412803,1,34,56109.0,4,3,4,434,Other,1650.264705882353,56109.0
412817,1,42,72374.0,4,4,5,445,High Spender,1723.1904761904761,72374.0
412854,1,41,67597.0,4,4,5,445,High Spender,1648.7073170731708,67597.0
412880,1,36,53325.0,4,3,3,433,Other,1481.25,53325.0
412902,1,50,80061.0,4,5,5,455,Frequent Flyer,1601.22,80061.0
412944,1,46,63018.0,4,5,4,454,Frequent Flyer,1369.9565217391305,63018.0
412995,1,32,49220.0,4,3,3,433,Other,1538.125,49220.0
413050,1,47,80284.0,4,5,5,455,Frequent Flyer,1708.1702127659576,80284.0
413052,1,25,43987.0,4,2,3,423,Other,1759.48,43987.0
413088,1,40,56509.0,4,4,4,444,Other,1412.725,56509.0
413101,1,45,63773.0,4,5,4,454,Frequent Flyer,1417.1777777777777,63772.99999999999
413115,1,50,61004.0,4,5,4,454,Frequent Flyer,1220.08,61004.0
413185,1,37,55190.0,4,3,3,433,Other,1491.6216216216217,55190.0
413243,1,48,83518.0,4,5,5,455,Frequent Flyer,1739.9583333333333,83518.0
413266,1,39,58395.0,4,4,4,444,Other,1497.3076923076924,58395.0
413282,1,40,71549.0,4,4,5,445,High Spender,1788.725,71549.0
413330,1,21,33442.0,4,2,2,422,Other,1592.4761904761904,33442.0
413345,1,41,59930.0,4,4,4,444,Other,1461.7073170731708,59930.0
413347,1,27,32604.0,4,2,2,422,Other,1207.5555555555557,32604.000000000004
413426,1,47,67641.0,4,5,5,455,Frequent Flyer,1439.1702127659576,67641.0
413445,1,14,29156.0,4,2,2,422,Other,2082.5714285714284,29156.0
413459,1,44,69660.0,4,5,5,455,Frequent Flyer,1583.1818181818182,69660.0
413620,1,28,38240.0,4,2,2,422,Other,1365.7142857142858,38240.0
413659,1,19,32617.0,4,2,2,422,Other,1716.6842105263158,32617.0
413741,1,36,60555.0,4,3,4,434,Other,1682.0833333333333,60555.0
413798,1,53,72076.0,4,5,5,455,Frequent Flyer,1359.9245283018868,72076.0
413815,1,44,61113.0,4,5,4,454,Frequent Flyer,1388.9318181818182,61113.0
413853,1,21,26280.0,4,2,2,422,Other,1251.4285714285713,26279.999999999996
413994,1,43,68095.0,4,4,5,445,High Spender,1583.6046511627908,68095.0
414033,1,44,56431.0,4,5,4,454,Frequent Flyer,1282.5227272727273,56431.0
414157,1,25,42017.0,4,2,2,422,Other,1680.68,42017.0
414164,1,21,29631.0,4,2,2,422,Other,1411.0,29631.0
414207,1,42,60277.0,4,4,4,444,Other,1435.1666666666667,60277.0
414211,1,41,61136.0,4,4,4,444,Other,1491.121951219512,61135.99999999999
414239,1,31,42175.0,4,3,2,432,Other,1360.483870967742,42175.0
414305,1,51,79078.0,4,5,5,455,Frequent Flyer,1550.549019607843,79078.0
414318,1,38,73434.0,4,4,5,445,High Spender,1932.4736842105262,73434.0
414382,1,1,2110.0,4,1,1,411,Other,2110.0,2110.0
414433,1,31,55568.0,4,3,4,434,Other,1792.516129032258,55568.0
414584,1,54,83565.0,4,5,5,455,Frequent Flyer,1547.5,83565.0
414727,1,43,81372.0,4,4,5,445,High Spender,1892.3720930232557,81372.0
414741,1,59,80386.0,4,5,5,455,Frequent Flyer,1362.4745762711864,80386.0
414757,1,28,41228.0,4,2,2,422,Other,1472.4285714285713,41228.0
415067,1,39,51887.0,4,4,3,443,Other,1330.4358974358975,51887.0
415077,1,23,38104.0,4,2,2,422,Other,1656.695652173913,38104.0
415088,1,15,14747.0,4,2,1,421,Other,983.1333333333333,14747.0
415090,1,30,63801.0,4,2,4,424,Other,2126.7,63800.99999999999
415148,1,45,69376.0,4,5,5,455,Frequent Flyer,1541.6888888888889,69376.0
415201,1,8,12731.0,4,1,1,411,Other,1591.375,12731.0
415327,1,37,55996.0,4,3,4,434,Other,1513.4054054054054,55996.0
415332,1,33,34590.0,4,3,2,432,Other,1048.1818181818182,34590.0
415341,1,39,53764.0,4,4,3,443,Other,1378.5641025641025,53764.0
415372,1,34,48796.0,4,3,3,433,Other,1435.1764705882354,48796.0
415381,1,44,71149.0,4,5,5,455,Frequent Flyer,1617.0227272727273,71149.0
415402,1,24,30286.0,4,2,2,422,Other,1261.9166666666667,30286.0
415441,1,32,46404.0,4,3,3,433,Other,1450.125,46404.0
415446,1,6,4466.0,4,1,1,411,Other,744.3333333333334,4466.0
415862,1,32,41275.0,4,3,2,432,Other,1289.84375,41275.0
415896,1,35,56025.0,4,3,4,434,Other,1600.7142857142858,56025.0
415915,1,39,69619.5,4,4,5,445,High Spender,1785.1153846153845,69619.5
415916,1,44,63599.0,4,5,4,454,Frequent Flyer,1445.4318181818182,63599.0
416091,1,16,18226.0,4,2,1,421,Other,1139.125,18226.0
416105,1,1,1761.0,4,1,1,411,Other,1761.0,1761.0
416124,1,49,59920.0,4,5,4,454,Frequent Flyer,1222.857142857143,59920.0
